t [s],Vol [m3],P [bar],T[ K],Q loss [W],,,,,,,,,
0.04093,0.00058925,7.5385,948.8875,555.44,,,,,,,,,
0.04094,0.0005898,7.52765,948.4,554.7,,,,,,,,,
0.04095,0.00059035,7.516675,947.895,553.96,,,,,,,,,
0.04096,0.0005909,7.505625,947.38,553.23,,,,,,,,,
0.04097,0.00059145,7.4945,946.85,552.49,,,,,,,,,
0.04098,0.00059199,7.4834,946.32,551.76,,,,,,,,,
0.04099,0.00059254,7.47235,945.7925,551.03,,,,,,,,,
0.041,0.00059309,7.461325,945.275,550.3,,,,,,,,,
0.04101,0.00059364,7.450475,944.77,549.57,,,,,,,,,
0.04102,0.00059418,7.4398,944.28,548.84,,,,,,,,,
0.04103,0.00059473,7.4293,943.8175,548.11,,,,,,,,,
0.04104,0.00059527,7.418975,943.3725,547.38,,,,,,,,,
0.04105,0.00059582,7.40885,942.955,546.66,,,,,,,,,
0.04106,0.00059637,7.39905,942.5675,545.94,,,,,,,,,
0.04107,0.00059691,7.389375,942.2025,545.22,,,,,,,,,
0.04108,0.00059746,7.37995,941.865,544.49,,,,,,,,,
0.04109,0.000598,7.37075,941.5525,543.78,,,,,,,,,
0.0411,0.00059855,7.36175,941.26,543.06,,,,,,,,,
0.04111,0.00059909,7.352875,940.9875,542.34,,,,,,,,,
0.04112,0.00059964,7.3441,940.7275,541.63,,,,,,,,,
0.04113,0.00060018,7.335425,940.4725,540.91,,,,,,,,,
0.04114,0.00060072,7.326875,940.2225,540.2,,,,,,,,,
0.04115,0.00060127,7.31825,939.9725,539.49,,,,,,,,,
0.04116,0.00060181,7.309675,939.7175,538.78,,,,,,,,,
0.04117,0.00060236,7.300975,939.4525,538.07,,,,,,,,,
0.04118,0.0006029,7.292225,939.1725,537.36,,,,,,,,,
0.04119,0.00060344,7.283375,938.8775,536.65,,,,,,,,,
0.0412,0.00060398,7.274375,938.5625,535.95,,,,,,,,,
0.04121,0.00060453,7.265275,938.2275,535.25,,,,,,,,,
0.04122,0.00060507,7.256,937.865,534.54,,,,,,,,,
0.04123,0.00060561,7.2466,937.485,533.84,,,,,,,,,
0.04124,0.00060615,7.237025,937.08,533.14,,,,,,,,,
0.04125,0.00060669,7.22735,936.6575,532.44,,,,,,,,,
0.04126,0.00060724,7.2175,936.215,531.75,,,,,,,,,
0.04127,0.00060778,7.20755,935.7525,531.05,,,,,,,,,
0.04128,0.00060832,7.19755,935.2775,530.35,,,,,,,,,
0.04129,0.00060886,7.1874,934.79,529.66,,,,,,,,,
