t [s],Vol [m3],P [bar],T [K],Q loss [W]
0.00585,0.0010915,1.86276,442.91,294.96
0.00586,0.0010911,1.8634,442.928,295.4
0.00587,0.0010908,1.86406,442.948,295.84
0.00588,0.0010905,1.86474,442.98,296.27
0.00589,0.0010902,1.86546,443.022,296.71
0.0059,0.0010898,1.8662,443.068,297.15
0.00591,0.0010895,1.867,443.13,297.59
0.00592,0.0010892,1.86788,443.204,298.03
0.00593,0.0010889,1.86882,443.29,298.47
0.00594,0.0010885,1.86978,443.39,298.91
0.00595,0.0010882,1.8708,443.5,299.35
0.00596,0.0010879,1.8719,443.624,299.79
0.00597,0.0010876,1.87304,443.76,300.24
0.00598,0.0010872,1.8742,443.908,300.68
0.00599,0.0010869,1.87542,444.062,301.12
0.006,0.0010866,1.87668,444.224,301.57
0.00601,0.0010863,1.87796,444.39,302.01
0.00602,0.0010859,1.87926,444.56,302.46
0.00603,0.0010856,1.88052,444.73,302.9
0.00604,0.0010853,1.8818,444.898,303.35
0.00605,0.001085,1.88308,445.062,303.79
0.00606,0.0010846,1.88434,445.222,304.24
0.00607,0.0010843,1.88554,445.374,304.69
0.00608,0.001084,1.8867,445.516,305.14
0.00609,0.0010836,1.88784,445.648,305.59
0.0061,0.0010833,1.88892,445.762,306.04
0.00611,0.001083,1.88994,445.864,306.49
0.00612,0.0010826,1.89086,445.952,306.94
0.00613,0.0010823,1.89174,446.026,307.39
0.00614,0.001082,1.89258,446.082,307.84
0.00615,0.0010817,1.89332,446.124,308.29
0.00616,0.0010813,1.89404,446.148,308.75
0.00617,0.001081,1.89464,446.16,309.2
0.00618,0.0010807,1.89522,446.158,309.66
0.00619,0.0010803,1.89574,446.146,310.11
0.0062,0.00108,1.89624,446.124,310.57
0.00621,0.0010797,1.8967,446.092,311.02
0.00622,0.0010793,1.8971,446.054,311.48
0.00623,0.001079,1.8975,446.006,311.94
0.00624,0.0010787,1.8979,445.962,312.39
0.00625,0.0010783,1.89826,445.916,312.85
0.00626,0.001078,1.89868,445.868,313.31
0.00627,0.0010777,1.89904,445.822,313.77
0.00628,0.0010773,1.89946,445.784,314.23
0.00629,0.001077,1.89992,445.748,314.69
0.0063,0.0010767,1.90036,445.724,315.15
0.00631,0.0010763,1.90086,445.702,315.61
0.00632,0.001076,1.90144,445.688,316.08
0.00633,0.0010757,1.902,445.688,316.54
0.00634,0.0010753,1.90264,445.694,317
0.00635,0.001075,1.9033,445.71,317.47
0.00636,0.0010746,1.904,445.732,317.93
0.00637,0.0010743,1.90474,445.764,318.4
0.00638,0.001074,1.9055,445.806,318.87
0.00639,0.0010736,1.9063,445.85,319.33
0.0064,0.0010733,1.90712,445.902,319.8
0.00641,0.001073,1.90796,445.96,320.27
0.00642,0.0010726,1.90882,446.02,320.74
0.00643,0.0010723,1.90968,446.078,321.2
0.00644,0.0010719,1.91054,446.14,321.67
0.00645,0.0010716,1.9114,446.202,322.14
0.00646,0.0010713,1.91226,446.26,322.61
0.00647,0.0010709,1.9131,446.312,323.09
0.00648,0.0010706,1.91388,446.36,323.56
0.00649,0.0010702,1.91468,446.404,324.03
0.0065,0.0010699,1.91546,446.44,324.5
0.00651,0.0010696,1.9162,446.468,324.98
0.00652,0.0010692,1.9169,446.49,325.45
0.00653,0.0010689,1.91756,446.502,325.93
0.00654,0.0010685,1.9182,446.508,326.4
0.00655,0.0010682,1.9188,446.506,326.88
0.00656,0.0010679,1.91938,446.494,327.35
0.00657,0.0010675,1.91992,446.478,327.83
0.00658,0.0010672,1.92044,446.456,328.31
0.00659,0.0010668,1.92092,446.426,328.79
0.0066,0.0010665,1.92138,446.392,329.27
0.00661,0.0010661,1.92186,446.358,329.75
0.00662,0.0010658,1.9223,446.314,330.23
0.00663,0.0010655,1.92272,446.274,330.71
0.00664,0.0010651,1.92318,446.232,331.19
0.00665,0.0010648,1.92364,446.192,331.67
0.00666,0.0010644,1.92408,446.156,332.16
0.00667,0.0010641,1.92458,446.12,332.64
0.00668,0.0010637,1.92504,446.092,333.12
0.00669,0.0010634,1.92558,446.064,333.61
0.0067,0.001063,1.9261,446.046,334.09
0.00671,0.0010627,1.92668,446.034,334.58
0.00672,0.0010623,1.9273,446.028,335.06
0.00673,0.001062,1.92792,446.028,335.55
0.00674,0.0010617,1.92858,446.042,336.04
0.00675,0.0010613,1.92932,446.058,336.53
0.00676,0.001061,1.93004,446.086,337.02
0.00677,0.0010606,1.93082,446.118,337.51
0.00678,0.0010603,1.93164,446.16,338
0.00679,0.0010599,1.93248,446.206,338.49
0.0068,0.0010596,1.93332,446.258,338.98
0.00681,0.0010592,1.93424,446.316,339.47
0.00682,0.0010589,1.93514,446.38,339.96
0.00683,0.0010585,1.93604,446.446,340.45
0.00684,0.0010582,1.93698,446.514,340.95
0.00685,0.0010578,1.93792,446.58,341.44
0.00686,0.0010575,1.93884,446.646,341.94
0.00687,0.0010571,1.93978,446.712,342.43
0.00688,0.0010568,1.94066,446.774,342.93
0.00689,0.0010564,1.9416,446.834,343.42
0.0069,0.0010561,1.94246,446.886,343.92
0.00691,0.0010557,1.94332,446.93,344.42
0.00692,0.0010554,1.94414,446.972,344.92
0.00693,0.001055,1.94488,447.004,345.42
0.00694,0.0010547,1.94566,447.026,345.92
0.00695,0.0010543,1.94636,447.038,346.42
0.00696,0.001054,1.94702,447.042,346.92
0.00697,0.0010536,1.94764,447.036,347.42
0.00698,0.0010532,1.94824,447.022,347.92
0.00699,0.0010529,1.94876,446.996,348.42
0.007,0.0010525,1.94926,446.96,348.93
0.00701,0.0010522,1.94974,446.92,349.43
0.00702,0.0010518,1.95018,446.868,349.94
0.00703,0.0010515,1.9506,446.808,350.44
0.00704,0.0010511,1.95096,446.744,350.95
0.00705,0.0010508,1.95132,446.676,351.45
0.00706,0.0010504,1.95164,446.604,351.96
0.00707,0.0010501,1.95198,446.53,352.47
0.00708,0.0010497,1.95232,446.454,352.98
0.00709,0.0010493,1.95264,446.38,353.49
0.0071,0.001049,1.95298,446.302,354
0.00711,0.0010486,1.95334,446.232,354.51
0.00712,0.0010483,1.9537,446.168,355.02
0.00713,0.0010479,1.9541,446.108,355.53
0.00714,0.0010476,1.95452,446.052,356.04
0.00715,0.0010472,1.955,446.008,356.55
0.00716,0.0010468,1.9555,445.972,357.07
0.00717,0.0010465,1.95604,445.942,357.58
0.00718,0.0010461,1.95664,445.924,358.1
0.00719,0.0010458,1.95724,445.918,358.61
0.0072,0.0010454,1.95792,445.92,359.13
0.00721,0.0010451,1.95864,445.928,359.64
0.00722,0.0010447,1.95944,445.948,360.16
0.00723,0.0010443,1.96024,445.978,360.68
0.00724,0.001044,1.96108,446.02,361.2
0.00725,0.0010436,1.96198,446.066,361.72
0.00726,0.0010433,1.96288,446.126,362.24
0.00727,0.0010429,1.96382,446.186,362.76
0.00728,0.0010425,1.96484,446.254,363.28
0.00729,0.0010422,1.96584,446.328,363.8
0.0073,0.0010418,1.96688,446.408,364.32
0.00731,0.0010415,1.9679,446.49,364.84
0.00732,0.0010411,1.96896,446.574,365.37
0.00733,0.0010407,1.97004,446.662,365.89
0.00734,0.0010404,1.9711,446.75,366.41
0.00735,0.00104,1.97218,446.84,366.94
0.00736,0.0010396,1.97328,446.928,367.46
0.00737,0.0010393,1.97436,447.016,367.99
0.00738,0.0010389,1.97542,447.104,368.52
0.00739,0.0010386,1.9765,447.19,369.05
0.0074,0.0010382,1.97758,447.276,369.57
0.00741,0.0010378,1.97866,447.36,370.1
0.00742,0.0010375,1.97968,447.444,370.63
0.00743,0.0010371,1.98076,447.52,371.16
0.00744,0.0010367,1.98178,447.6,371.69
0.00745,0.0010364,1.98284,447.676,372.22
0.00746,0.001036,1.98384,447.748,372.75
0.00747,0.0010356,1.98488,447.822,373.29
0.00748,0.0010353,1.98588,447.888,373.82
0.00749,0.0010349,1.98688,447.958,374.35
0.0075,0.0010345,1.9879,448.024,374.89
0.00751,0.0010342,1.98886,448.086,375.42
0.00752,0.0010338,1.98986,448.15,375.96
0.00753,0.0010334,1.99082,448.214,376.5
0.00754,0.0010331,1.99182,448.272,377.03
0.00755,0.0010327,1.99278,448.332,377.57
0.00756,0.0010323,1.99376,448.392,378.11
0.00757,0.001032,1.99474,448.448,378.65
0.00758,0.0010316,1.9957,448.506,379.19
0.00759,0.0010312,1.99668,448.568,379.73
0.0076,0.0010309,1.99768,448.628,380.27
0.00761,0.0010305,1.99866,448.69,380.81
0.00762,0.0010301,1.99968,448.756,381.35
0.00763,0.0010298,2.00068,448.824,381.89
0.00764,0.0010294,2.00174,448.896,382.44
0.00765,0.001029,2.00278,448.972,382.98
0.00766,0.0010286,2.00386,449.052,383.52
0.00767,0.0010283,2.00498,449.138,384.07
0.00768,0.0010279,2.00612,449.23,384.62
0.00769,0.0010275,2.00728,449.33,385.16
0.0077,0.0010272,2.0085,449.44,385.71
0.00771,0.0010268,2.00974,449.55,386.26
0.00772,0.0010264,2.01102,449.678,386.81
0.00773,0.001026,2.01232,449.806,387.35
0.00774,0.0010257,2.01368,449.946,387.9
0.00775,0.0010253,2.01506,450.09,388.45
0.00776,0.0010249,2.01646,450.242,389
0.00777,0.0010246,2.01794,450.404,389.56
0.00778,0.0010242,2.0194,450.566,390.11
0.00779,0.0010238,2.02088,450.736,390.66
0.0078,0.0010234,2.02242,450.908,391.21
0.00781,0.0010231,2.02392,451.078,391.77
0.00782,0.0010227,2.02546,451.252,392.32
0.00783,0.0010223,2.02698,451.426,392.88
0.00784,0.0010219,2.02848,451.596,393.43
0.00785,0.0010216,2.02994,451.76,393.99
0.00786,0.0010212,2.03144,451.922,394.55
0.00787,0.0010208,2.03286,452.07,395.1
0.00788,0.0010204,2.03424,452.214,395.66
0.00789,0.0010201,2.03562,452.348,396.22
0.0079,0.0010197,2.03692,452.468,396.78
0.00791,0.0010193,2.03816,452.582,397.34
0.00792,0.0010189,2.03934,452.678,397.9
0.00793,0.0010186,2.0405,452.766,398.46
0.00794,0.0010182,2.0416,452.838,399.02
0.00795,0.0010178,2.04264,452.898,399.59
0.00796,0.0010174,2.04358,452.948,400.15
0.00797,0.0010171,2.04454,452.984,400.71
0.00798,0.0010167,2.0454,453.012,401.28
0.00799,0.0010163,2.04624,453.032,401.84
0.008,0.0010159,2.04706,453.044,402.41
0.00801,0.0010155,2.04782,453.046,402.98
0.00802,0.0010152,2.0486,453.048,403.54
0.00803,0.0010148,2.04934,453.044,404.11
0.00804,0.0010144,2.0501,453.044,404.68
0.00805,0.001014,2.05086,453.038,405.25
0.00806,0.0010136,2.0516,453.04,405.82
0.00807,0.0010133,2.0524,453.044,406.39
0.00808,0.0010129,2.05322,453.05,406.96
0.00809,0.0010125,2.05402,453.062,407.53
0.0081,0.0010121,2.0549,453.088,408.11
0.00811,0.0010117,2.05582,453.116,408.68
0.00812,0.0010114,2.05676,453.152,409.25
0.00813,0.001011,2.05776,453.204,409.83
0.00814,0.0010106,2.0588,453.26,410.4
0.00815,0.0010102,2.05986,453.322,410.98
0.00816,0.0010098,2.06096,453.392,411.55
0.00817,0.0010095,2.06208,453.476,412.13
0.00818,0.0010091,2.06328,453.564,412.71
0.00819,0.0010087,2.06452,453.654,413.29
0.0082,0.0010083,2.06574,453.752,413.87
0.00821,0.0010079,2.06696,453.854,414.45
0.00822,0.0010075,2.06824,453.96,415.03
0.00823,0.0010072,2.0695,454.064,415.61
0.00824,0.0010068,2.07076,454.17,416.19
0.00825,0.0010064,2.07206,454.278,416.77
0.00826,0.001006,2.0733,454.376,417.35
0.00827,0.0010056,2.07456,454.478,417.94
0.00828,0.0010052,2.07582,454.576,418.52
0.00829,0.0010049,2.07702,454.67,419.11
0.0083,0.0010045,2.07824,454.76,419.69
0.00831,0.0010041,2.0794,454.846,420.28
0.00832,0.0010037,2.08056,454.924,420.87
0.00833,0.0010033,2.08176,455.002,421.45
0.00834,0.0010029,2.0829,455.076,422.04
0.00835,0.0010025,2.08398,455.148,422.63
0.00836,0.0010022,2.0851,455.214,423.22
0.00837,0.0010018,2.0862,455.28,423.81
0.00838,0.0010014,2.08732,455.342,424.4
0.00839,0.001001,2.08842,455.406,424.99
0.0084,0.0010006,2.08948,455.466,425.58
0.00841,0.0010002,2.09058,455.528,426.18
0.00842,0.00099983,2.09168,455.59,426.77
0.00843,0.00099945,2.09276,455.654,427.37
0.00844,0.00099906,2.0939,455.72,427.96
0.00845,0.00099867,2.09502,455.788,428.56
0.00846,0.00099828,2.09614,455.856,429.15
0.00847,0.00099789,2.0973,455.926,429.75
0.00848,0.0009975,2.09846,456.002,430.35
0.00849,0.00099711,2.09962,456.076,430.95
0.0085,0.00099672,2.10082,456.156,431.54
0.00851,0.00099633,2.10198,456.232,432.14
0.00852,0.00099594,2.10318,456.314,432.74
0.00853,0.00099555,2.1044,456.394,433.34
0.00854,0.00099516,2.1056,456.476,433.95
0.00855,0.00099477,2.10678,456.558,434.55
0.00856,0.00099438,2.108,456.638,435.15
0.00857,0.00099399,2.10918,456.72,435.76
0.00858,0.0009936,2.1104,456.802,436.36
0.00859,0.00099321,2.11158,456.882,436.96
0.0086,0.00099282,2.11278,456.958,437.57
0.00861,0.00099243,2.11398,457.034,438.18
0.00862,0.00099203,2.11518,457.108,438.78
0.00863,0.00099164,2.11634,457.184,439.39
0.00864,0.00099125,2.11754,457.26,440
0.00865,0.00099086,2.1187,457.334,440.61
0.00866,0.00099046,2.11988,457.404,441.22
0.00867,0.00099007,2.12106,457.476,441.83
0.00868,0.00098968,2.12222,457.546,442.44
0.00869,0.00098928,2.1234,457.618,443.05
0.0087,0.00098889,2.12458,457.694,443.66
0.00871,0.0009885,2.12576,457.764,444.28
0.00872,0.0009881,2.12696,457.834,444.89
0.00873,0.00098771,2.12812,457.91,445.51
0.00874,0.00098731,2.12934,457.986,446.12
0.00875,0.00098692,2.13056,458.062,446.74
0.00876,0.00098652,2.13178,458.142,447.35
0.00877,0.00098613,2.133,458.216,447.97
0.00878,0.00098573,2.1342,458.298,448.59
0.00879,0.00098534,2.13544,458.378,449.21
0.0088,0.00098494,2.13668,458.456,449.83
0.00881,0.00098455,2.1379,458.536,450.45
0.00882,0.00098415,2.1391,458.612,451.07
0.00883,0.00098375,2.14034,458.69,451.69
0.00884,0.00098336,2.14158,458.768,452.31
0.00885,0.00098296,2.14282,458.846,452.93
0.00886,0.00098256,2.14398,458.918,453.56
0.00887,0.00098217,2.1452,458.99,454.18
0.00888,0.00098177,2.1464,459.06,454.81
0.00889,0.00098137,2.1476,459.126,455.43
0.0089,0.00098097,2.14876,459.192,456.06
0.00891,0.00098057,2.1499,459.254,456.68
0.00892,0.00098018,2.1511,459.314,457.31
0.00893,0.00097978,2.15222,459.37,457.94
0.00894,0.00097938,2.15338,459.426,458.57
0.00895,0.00097898,2.1545,459.48,459.2
0.00896,0.00097858,2.15562,459.532,459.83
0.00897,0.00097818,2.15674,459.582,460.46
0.00898,0.00097778,2.15784,459.634,461.09
0.00899,0.00097738,2.15896,459.684,461.73
0.009,0.00097698,2.16008,459.736,462.36
0.00901,0.00097658,2.1612,459.786,462.99
0.00902,0.00097618,2.16234,459.834,463.63
0.00903,0.00097578,2.16348,459.888,464.26
0.00904,0.00097538,2.16462,459.942,464.9
0.00905,0.00097498,2.16574,459.994,465.54
0.00906,0.00097458,2.16692,460.052,466.17
0.00907,0.00097418,2.16808,460.112,466.81
0.00908,0.00097377,2.16926,460.17,467.45
0.00909,0.00097337,2.17046,460.232,468.09
0.0091,0.00097297,2.17168,460.296,468.73
0.00911,0.00097257,2.17284,460.362,469.37
0.00912,0.00097216,2.17408,460.426,470.01
0.00913,0.00097176,2.17528,460.494,470.65
0.00914,0.00097136,2.17648,460.562,471.3
0.00915,0.00097096,2.17772,460.628,471.94
0.00916,0.00097055,2.17892,460.694,472.59
0.00917,0.00097015,2.18016,460.76,473.23
0.00918,0.00096975,2.18134,460.824,473.88
0.00919,0.00096934,2.18258,460.886,474.52
0.0092,0.00096894,2.18378,460.946,475.17
0.00921,0.00096853,2.18494,461.004,475.82
0.00922,0.00096813,2.18614,461.058,476.47
0.00923,0.00096772,2.18728,461.11,477.12
0.00924,0.00096732,2.18844,461.158,477.77
0.00925,0.00096691,2.18956,461.202,478.42
0.00926,0.00096651,2.19066,461.244,479.07
0.00927,0.0009661,2.19172,461.28,479.72
0.00928,0.0009657,2.19284,461.312,480.38
0.00929,0.00096529,2.1939,461.342,481.03
0.0093,0.00096489,2.19492,461.364,481.69
0.00931,0.00096448,2.19594,461.382,482.34
0.00932,0.00096407,2.19696,461.404,483
0.00933,0.00096367,2.19794,461.418,483.65
0.00934,0.00096326,2.19894,461.43,484.31
0.00935,0.00096285,2.1999,461.44,484.97
0.00936,0.00096244,2.20088,461.45,485.63
0.00937,0.00096204,2.20186,461.456,486.29
0.00938,0.00096163,2.20282,461.462,486.95
0.00939,0.00096122,2.20378,461.468,487.61
0.0094,0.00096081,2.20474,461.474,488.27
0.00941,0.0009604,2.2057,461.482,488.94
0.00942,0.00096,2.20668,461.486,489.6
0.00943,0.00095959,2.20764,461.498,490.26
0.00944,0.00095918,2.20864,461.508,490.93
0.00945,0.00095877,2.20964,461.518,491.59
0.00946,0.00095836,2.21064,461.532,492.26
0.00947,0.00095795,2.21168,461.552,492.93
0.00948,0.00095754,2.21272,461.57,493.6
0.00949,0.00095713,2.21376,461.592,494.27
0.0095,0.00095672,2.21484,461.618,494.94
0.00951,0.00095631,2.21594,461.646,495.61
0.00952,0.0009559,2.21702,461.678,496.28
0.00953,0.00095549,2.21814,461.712,496.95
0.00954,0.00095508,2.21924,461.746,497.62
0.00955,0.00095467,2.2204,461.788,498.3
0.00956,0.00095426,2.22154,461.83,498.97
0.00957,0.00095384,2.22276,461.874,499.64
0.00958,0.00095343,2.2239,461.92,500.32
0.00959,0.00095302,2.2251,461.97,501
0.0096,0.00095261,2.2263,462.014,501.67
0.00961,0.0009522,2.2275,462.066,502.35
0.00962,0.00095178,2.22872,462.118,503.03
0.00963,0.00095137,2.22996,462.17,503.71
0.00964,0.00095096,2.23116,462.222,504.39
0.00965,0.00095054,2.23238,462.274,505.07
0.00966,0.00095013,2.2336,462.326,505.75
0.00967,0.00094972,2.23482,462.378,506.43
0.00968,0.0009493,2.23606,462.428,507.12
0.00969,0.00094889,2.23726,462.476,507.8
0.0097,0.00094848,2.23848,462.526,508.49
0.00971,0.00094806,2.23968,462.574,509.17
0.00972,0.00094765,2.24088,462.624,509.86
0.00973,0.00094723,2.24212,462.668,510.54
0.00974,0.00094682,2.2433,462.716,511.23
0.00975,0.0009464,2.2445,462.762,511.92
0.00976,0.00094599,2.2457,462.808,512.61
0.00977,0.00094557,2.2469,462.852,513.3
0.00978,0.00094516,2.2481,462.894,513.99
0.00979,0.00094474,2.24932,462.938,514.68
0.0098,0.00094433,2.25052,462.984,515.37
0.00981,0.00094391,2.25176,463.03,516.07
0.00982,0.00094349,2.25296,463.078,516.76
0.00983,0.00094308,2.25424,463.124,517.45
0.00984,0.00094266,2.25544,463.178,518.15
0.00985,0.00094224,2.2567,463.23,518.85
0.00986,0.00094183,2.25798,463.288,519.54
0.00987,0.00094141,2.25928,463.346,520.24
0.00988,0.00094099,2.26056,463.408,520.94
0.00989,0.00094057,2.26188,463.472,521.64
0.0099,0.00094016,2.2632,463.542,522.34
0.00991,0.00093974,2.2646,463.614,523.04
0.00992,0.00093932,2.26598,463.69,523.74
0.00993,0.0009389,2.26738,463.77,524.44
0.00994,0.00093848,2.26878,463.854,525.15
0.00995,0.00093806,2.27022,463.94,525.85
0.00996,0.00093765,2.2717,464.032,526.55
0.00997,0.00093723,2.27316,464.124,527.26
0.00998,0.00093681,2.27466,464.222,527.97
0.00999,0.00093639,2.27614,464.322,528.67
0.01,0.00093597,2.27768,464.422,529.38
0.01001,0.00093555,2.2792,464.526,530.09
0.01002,0.00093513,2.28076,464.63,530.8
0.01003,0.00093471,2.28228,464.73,531.51
0.01004,0.00093429,2.2838,464.834,532.22
0.01005,0.00093387,2.28532,464.936,532.93
0.01006,0.00093345,2.28688,465.036,533.64
0.01007,0.00093303,2.28838,465.138,534.35
0.01008,0.0009326,2.2899,465.236,535.07
0.01009,0.00093218,2.29142,465.332,535.78
0.0101,0.00093176,2.29288,465.42,536.5
0.01011,0.00093134,2.29436,465.51,537.21
0.01012,0.00093092,2.2958,465.592,537.93
0.01013,0.0009305,2.29728,465.674,538.65
0.01014,0.00093007,2.2987,465.748,539.37
0.01015,0.00092965,2.30006,465.82,540.09
0.01016,0.00092923,2.30144,465.886,540.81
0.01017,0.00092881,2.3028,465.946,541.53
0.01018,0.00092838,2.30412,466.008,542.25
0.01019,0.00092796,2.30546,466.06,542.97
0.0102,0.00092754,2.30676,466.108,543.69
0.01021,0.00092711,2.30802,466.154,544.42
0.01022,0.00092669,2.3093,466.196,545.14
0.01023,0.00092626,2.31054,466.24,545.87
0.01024,0.00092584,2.3118,466.276,546.6
0.01025,0.00092542,2.31304,466.312,547.32
0.01026,0.00092499,2.31428,466.348,548.05
0.01027,0.00092457,2.3155,466.382,548.78
0.01028,0.00092414,2.31674,466.416,549.51
0.01029,0.00092372,2.31798,466.448,550.24
0.0103,0.00092329,2.3192,466.486,550.97
0.01031,0.00092287,2.32046,466.522,551.7
0.01032,0.00092244,2.32174,466.562,552.44
0.01033,0.00092202,2.323,466.602,553.17
0.01034,0.00092159,2.32428,466.646,553.9
0.01035,0.00092116,2.3256,466.694,554.64
0.01036,0.00092074,2.32694,466.746,555.38
0.01037,0.00092031,2.32826,466.8,556.11
0.01038,0.00091988,2.32966,466.858,556.85
0.01039,0.00091946,2.33104,466.92,557.59
0.0104,0.00091903,2.33246,466.99,558.33
0.01041,0.0009186,2.33392,467.056,559.07
0.01042,0.00091818,2.33536,467.132,559.81
0.01043,0.00091775,2.33686,467.206,560.55
0.01044,0.00091732,2.3383,467.288,561.29
0.01045,0.00091689,2.33984,467.372,562.04
0.01046,0.00091647,2.34136,467.46,562.78
0.01047,0.00091604,2.34288,467.548,563.53
0.01048,0.00091561,2.34444,467.642,564.27
0.01049,0.00091518,2.346,467.732,565.02
0.0105,0.00091475,2.34758,467.824,565.77
0.01051,0.00091432,2.34914,467.918,566.51
0.01052,0.0009139,2.35074,468.012,567.26
0.01053,0.00091347,2.3523,468.106,568.01
0.01054,0.00091304,2.35388,468.2,568.76
0.01055,0.00091261,2.35546,468.292,569.51
0.01056,0.00091218,2.35702,468.386,570.27
0.01057,0.00091175,2.35862,468.476,571.02
0.01058,0.00091132,2.36016,468.566,571.77
0.01059,0.00091089,2.36174,468.654,572.53
0.0106,0.00091046,2.36328,468.744,573.28
0.01061,0.00091003,2.36484,468.832,574.04
0.01062,0.0009096,2.3664,468.92,574.8
0.01063,0.00090917,2.36798,469.008,575.56
0.01064,0.00090873,2.36956,469.096,576.31
0.01065,0.0009083,2.37114,469.184,577.07
0.01066,0.00090787,2.37272,469.278,577.83
0.01067,0.00090744,2.37434,469.368,578.6
0.01068,0.00090701,2.37594,469.464,579.36
0.01069,0.00090658,2.3776,469.566,580.12
0.0107,0.00090614,2.37922,469.668,580.88
0.01071,0.00090571,2.38092,469.774,581.65
0.01072,0.00090528,2.3826,469.884,582.41
0.01073,0.00090485,2.3843,470.002,583.18
0.01074,0.00090441,2.38608,470.118,583.95
0.01075,0.00090398,2.38786,470.246,584.72
0.01076,0.00090355,2.38966,470.374,585.48
0.01077,0.00090312,2.3915,470.506,586.25
0.01078,0.00090268,2.39334,470.646,587.02
0.01079,0.00090225,2.39522,470.79,587.8
0.0108,0.00090182,2.39712,470.93,588.57
0.01081,0.00090138,2.399,471.08,589.34
0.01082,0.00090095,2.40096,471.228,590.11
0.01083,0.00090051,2.40286,471.38,590.89
0.01084,0.00090008,2.40476,471.53,591.66
0.01085,0.00089964,2.40672,471.68,592.44
0.01086,0.00089921,2.40862,471.824,593.22
0.01087,0.00089878,2.41052,471.968,593.99
0.01088,0.00089834,2.4124,472.108,594.77
0.01089,0.00089791,2.41428,472.244,595.55
0.0109,0.00089747,2.4161,472.372,596.33
0.01091,0.00089704,2.41792,472.492,597.11
0.01092,0.0008966,2.41966,472.61,597.9
0.01093,0.00089616,2.42138,472.72,598.68
0.01094,0.00089573,2.4231,472.82,599.46
0.01095,0.00089529,2.42474,472.91,600.25
0.01096,0.00089486,2.42638,472.996,601.03
0.01097,0.00089442,2.42794,473.072,601.82
0.01098,0.00089398,2.42946,473.14,602.6
0.01099,0.00089355,2.43098,473.2,603.39
0.011,0.00089311,2.43246,473.254,604.18
0.01101,0.00089267,2.43388,473.3,604.97
0.01102,0.00089224,2.4353,473.344,605.76
0.01103,0.0008918,2.43668,473.382,606.55
0.01104,0.00089136,2.43804,473.418,607.34
0.01105,0.00089092,2.4394,473.45,608.14
0.01106,0.00089049,2.44078,473.48,608.93
0.01107,0.00089005,2.44212,473.508,609.73
0.01108,0.00088961,2.44348,473.538,610.52
0.01109,0.00088917,2.44484,473.568,611.32
0.0111,0.00088873,2.44624,473.604,612.12
