t [s],Vol [m3],P [bar],T [K],Q loss [W]
0.03268,0.00020495,32.8074,1432.96,3968.514
0.03269,0.00020538,32.7126,1431.8,3959.442
0.0327,0.00020582,32.6178,1430.68,3950.37
0.03271,0.00020625,32.5232,1429.54,3941.379
0.03272,0.00020669,32.428,1428.36,3932.388
0.03273,0.00020712,32.3334,1427.2,3923.397
0.03274,0.00020756,32.239,1426.04,3914.406
0.03275,0.000208,32.145,1424.86,3905.415
0.03276,0.00020843,32.0512,1423.66,3896.505
0.03277,0.00020887,31.9578,1422.56,3887.595
0.03278,0.00020931,31.8652,1421.42,3878.685
0.03279,0.00020975,31.7736,1420.32,3869.856
0.0328,0.0002102,31.6828,1419.22,3861.027
0.03281,0.00021064,31.5926,1418.16,3852.198
0.03282,0.00021108,31.5034,1417.14,3843.369
0.03283,0.00021153,31.4152,1416.14,3834.54
0.03284,0.00021197,31.3272,1415.14,3825.792
0.03285,0.00021242,31.2406,1414.18,3817.044
0.03286,0.00021286,31.1546,1413.26,3808.377
0.03287,0.00021331,31.0692,1412.36,3799.629
0.03288,0.00021376,30.9844,1411.44,3790.962
0.03289,0.00021421,30.9,1410.54,3782.376
0.0329,0.00021465,30.816,1409.66,3773.709
0.03291,0.0002151,30.7326,1408.76,3765.123
0.03292,0.00021555,30.6488,1407.88,3756.618
0.03293,0.000216,30.5656,1406.98,3748.032
0.03294,0.00021645,30.4818,1406.06,3739.527
0.03295,0.00021691,30.3982,1405.12,3731.022
0.03296,0.00021736,30.3146,1404.16,3722.598
0.03297,0.00021781,30.2304,1403.18,3714.174
0.03298,0.00021826,30.1462,1402.16,3705.75
0.03299,0.00021871,30.0616,1401.12,3697.407
0.033,0.00021917,29.9766,1400.06,3689.064
0.03301,0.00021962,29.8914,1398.96,3680.802
0.03302,0.00022007,29.8062,1397.86,3672.459
0.03303,0.00022053,29.7202,1396.7,3664.197
0.03304,0.00022098,29.6348,1395.56,3656.016
0.03305,0.00022144,29.5488,1394.38,3647.754
0.03306,0.00022189,29.4632,1393.2,3639.573
0.03307,0.00022235,29.378,1392.02,3631.473
0.03308,0.00022281,29.2932,1390.84,3623.292
0.03309,0.00022326,29.2086,1389.7,3615.192
0.0331,0.00022372,29.1246,1388.54,3607.173
0.03311,0.00022418,29.0414,1387.44,3599.073
0.03312,0.00022464,28.9598,1386.32,3591.054
0.03313,0.0002251,28.8782,1385.26,3583.035
0.03314,0.00022556,28.7984,1384.28,3575.016
0.03315,0.00022602,28.7196,1383.3,3567.078
0.03316,0.00022648,28.6418,1382.4,3559.14
0.03317,0.00022695,28.5656,1381.52,3551.202
0.03318,0.00022741,28.4906,1380.7,3543.345
0.03319,0.00022787,28.417,1379.96,3535.407
0.0332,0.00022834,28.3446,1379.22,3527.55
0.03321,0.0002288,28.2736,1378.54,3519.693
0.03322,0.00022927,28.2034,1377.96,3511.917
0.03323,0.00022974,28.1344,1377.38,3504.141
0.03324,0.0002302,28.0664,1376.82,3496.365
0.03325,0.00023067,27.999,1376.32,3488.589
0.03326,0.00023114,27.9322,1375.82,3480.813
0.03327,0.00023161,27.866,1375.34,3473.118
0.03328,0.00023208,27.8002,1374.84,3465.423
0.03329,0.00023255,27.7344,1374.38,3457.728
0.0333,0.00023302,27.6688,1373.9,3450.114
0.03331,0.00023349,27.603,1373.38,3442.5
0.03332,0.00023397,27.537,1372.86,3434.886
0.03333,0.00023444,27.4706,1372.3,3427.272
0.03334,0.00023491,27.4032,1371.72,3419.739
0.03335,0.00023539,27.3356,1371.08,3412.206
0.03336,0.00023586,27.2672,1370.42,3404.673
0.03337,0.00023634,27.1982,1369.68,3397.14
0.03338,0.00023681,27.1282,1368.88,3389.688
0.03339,0.00023729,27.0572,1368.08,3382.236
0.0334,0.00023777,26.9856,1367.18,3374.784
0.03341,0.00023824,26.9136,1366.24,3367.413
0.03342,0.00023872,26.8406,1365.3,3359.961
0.03343,0.0002392,26.767,1364.3,3352.671
0.03344,0.00023968,26.6932,1363.24,3345.3
0.03345,0.00024016,26.6188,1362.14,3337.929
0.03346,0.00024064,26.544,1361.06,3330.639
0.03347,0.00024112,26.4694,1359.92,3323.349
0.03348,0.0002416,26.3946,1358.8,3316.14
0.03349,0.00024208,26.3198,1357.66,3308.85
0.0335,0.00024256,26.2456,1356.54,3301.641
0.03351,0.00024305,26.1718,1355.42,3294.432
0.03352,0.00024353,26.0984,1354.28,3287.223
0.03353,0.00024402,26.0258,1353.22,3280.095
0.03354,0.0002445,25.954,1352.16,3272.967
0.03355,0.00024499,25.8828,1351.14,3265.839
0.03356,0.00024547,25.8124,1350.14,3258.711
0.03357,0.00024596,25.7432,1349.2,3251.664
0.03358,0.00024645,25.6752,1348.3,3244.536
0.03359,0.00024694,25.608,1347.46,3237.489
0.0336,0.00024743,25.5418,1346.6,3230.442
0.03361,0.00024791,25.4766,1345.86,3223.476
0.03362,0.00024841,25.4124,1345.1,3216.429
0.03363,0.0002489,25.3492,1344.4,3209.463
0.03364,0.00024939,25.2866,1343.74,3202.497
0.03365,0.00024988,25.2252,1343.12,3195.612
0.03366,0.00025037,25.1642,1342.52,3188.646
0.03367,0.00025087,25.1038,1341.92,3181.761
0.03368,0.00025136,25.0442,1341.36,3174.876
0.03369,0.00025186,24.985,1340.82,3167.991
0.0337,0.00025235,24.926,1340.26,3161.187
0.03371,0.00025285,24.8672,1339.76,3154.302
0.03372,0.00025335,24.8082,1339.2,3147.498
0.03373,0.00025384,24.7498,1338.66,3140.694
0.03374,0.00025434,24.6912,1338.1,3133.971
0.03375,0.00025484,24.633,1337.54,3127.167
0.03376,0.00025534,24.5738,1336.96,3120.444
0.03377,0.00025584,24.515,1336.38,3113.721
0.03378,0.00025634,24.456,1335.74,3106.998
0.03379,0.00025684,24.3968,1335.1,3100.356
0.0338,0.00025734,24.3372,1334.44,3093.633
0.03381,0.00025785,24.2772,1333.76,3086.991
0.03382,0.00025835,24.2168,1333.06,3080.349
0.03383,0.00025886,24.1566,1332.34,3073.788
0.03384,0.00025936,24.0962,1331.58,3067.146
0.03385,0.00025987,24.0354,1330.82,3060.585
0.03386,0.00026037,23.9746,1330,3054.024
0.03387,0.00026088,23.9136,1329.2,3047.463
0.03388,0.00026139,23.8528,1328.4,3040.902
0.03389,0.0002619,23.7916,1327.56,3034.422
0.0339,0.00026241,23.7306,1326.72,3027.861
0.03391,0.00026292,23.6694,1325.88,3021.381
0.03392,0.00026343,23.6086,1325.06,3014.901
0.03393,0.00026394,23.5478,1324.2,3008.502
0.03394,0.00026445,23.4874,1323.36,3002.022
0.03395,0.00026496,23.427,1322.52,2995.623
0.03396,0.00026547,23.3668,1321.68,2989.224
0.03397,0.00026599,23.307,1320.82,2982.825
0.03398,0.0002665,23.2474,1320,2976.426
0.03399,0.00026702,23.1878,1319.16,2970.108
0.034,0.00026753,23.1288,1318.38,2963.79
0.03401,0.00026805,23.0702,1317.54,2957.391
0.03402,0.00026857,23.0116,1316.72,2951.154
0.03403,0.00026908,22.9536,1315.94,2944.836
0.03404,0.0002696,22.8956,1315.14,2938.599
0.03405,0.00027012,22.8382,1314.36,2932.362
0.03406,0.00027064,22.7808,1313.54,2926.125
0.03407,0.00027116,22.7238,1312.78,2919.888
0.03408,0.00027168,22.6668,1311.98,2913.651
0.03409,0.0002722,22.6104,1311.24,2907.495
0.0341,0.00027272,22.554,1310.46,2901.339
0.03411,0.00027324,22.4982,1309.72,2895.183
0.03412,0.00027376,22.4422,1308.94,2889.027
0.03413,0.00027428,22.3868,1308.2,2882.952
0.03414,0.0002748,22.3318,1307.48,2876.877
0.03415,0.00027533,22.277,1306.72,2870.802
0.03416,0.00027585,22.2224,1306,2864.727
0.03417,0.00027637,22.1682,1305.32,2858.733
0.03418,0.0002769,22.1144,1304.58,2852.658
0.03419,0.00027742,22.0612,1303.9,2846.664
0.0342,0.00027795,22.008,1303.24,2840.67
0.03421,0.00027847,21.9556,1302.56,2834.757
0.03422,0.000279,21.9034,1301.92,2828.763
0.03423,0.00027952,21.8516,1301.32,2822.85
0.03424,0.00028005,21.8008,1300.72,2816.937
0.03425,0.00028057,21.7502,1300.14,2811.024
0.03426,0.0002811,21.7002,1299.56,2805.192
0.03427,0.00028163,21.651,1299.06,2799.279
0.03428,0.00028216,21.602,1298.54,2793.447
0.03429,0.00028268,21.5536,1298.06,2787.696
0.0343,0.00028321,21.506,1297.6,2781.864
0.03431,0.00028374,21.4586,1297.14,2776.113
0.03432,0.00028427,21.4118,1296.72,2770.281
0.03433,0.00028479,21.3652,1296.3,2764.53
0.03434,0.00028532,21.3194,1295.92,2758.86
0.03435,0.00028585,21.2736,1295.5,2753.109
0.03436,0.00028638,21.2284,1295.12,2747.439
0.03437,0.00028691,21.1832,1294.78,2741.769
0.03438,0.00028744,21.1386,1294.42,2736.099
0.03439,0.00028797,21.094,1294.02,2730.51
0.0344,0.0002885,21.049,1293.66,2724.84
0.03441,0.00028903,21.0042,1293.26,2719.251
0.03442,0.00028956,20.9598,1292.88,2713.743
0.03443,0.00029008,20.9146,1292.48,2708.154
0.03444,0.00029061,20.87,1292.04,2702.646
0.03445,0.00029114,20.8248,1291.56,2697.138
0.03446,0.00029167,20.7796,1291.08,2691.63
0.03447,0.0002922,20.7338,1290.58,2686.122
0.03448,0.00029273,20.688,1290.08,2680.695
0.03449,0.00029326,20.6418,1289.5,2675.268
0.0345,0.00029379,20.5952,1288.92,2669.841
0.03451,0.00029432,20.5482,1288.3,2664.495
0.03452,0.00029485,20.501,1287.62,2659.068
0.03453,0.00029537,20.4538,1286.96,2653.722
0.03454,0.0002959,20.4064,1286.28,2648.376
0.03455,0.00029643,20.3584,1285.56,2643.111
0.03456,0.00029696,20.3108,1284.8,2637.765
0.03457,0.00029749,20.2628,1284.06,2632.5
0.03458,0.00029802,20.215,1283.28,2627.235
0.03459,0.00029854,20.1674,1282.52,2621.97
0.0346,0.00029907,20.1196,1281.74,2616.786
0.03461,0.0002996,20.0722,1280.98,2611.602
0.03462,0.00030013,20.0248,1280.22,2606.418
0.03463,0.00030066,19.9776,1279.48,2601.234
0.03464,0.00030118,19.931,1278.7,2596.05
0.03465,0.00030171,19.885,1278,2590.947
0.03466,0.00030224,19.8392,1277.26,2585.844
0.03467,0.00030277,19.7944,1276.62,2580.741
0.03468,0.0003033,19.7494,1275.98,2575.638
0.03469,0.00030383,19.7054,1275.34,2570.616
0.0347,0.00030435,19.662,1274.72,2565.513
0.03471,0.00030488,19.6194,1274.16,2560.491
0.03472,0.00030541,19.577,1273.62,2555.469
0.03473,0.00030594,19.5354,1273.1,2550.447
0.03474,0.00030647,19.4944,1272.64,2545.506
0.03475,0.000307,19.454,1272.18,2540.484
0.03476,0.00030753,19.414,1271.76,2535.543
0.03477,0.00030806,19.3748,1271.36,2530.602
0.03478,0.00030858,19.3356,1270.96,2525.742
0.03479,0.00030911,19.297,1270.62,2520.801
0.0348,0.00030964,19.2586,1270.24,2515.941
0.03481,0.00031017,19.2206,1269.9,2511
0.03482,0.0003107,19.1828,1269.54,2506.14
0.03483,0.00031123,19.1448,1269.18,2501.28
0.03484,0.00031176,19.1072,1268.84,2496.501
0.03485,0.00031229,19.0696,1268.52,2491.641
0.03486,0.00031282,19.032,1268.14,2486.862
0.03487,0.00031336,18.994,1267.76,2482.083
0.03488,0.00031389,18.9564,1267.38,2477.304
0.03489,0.00031442,18.9186,1266.98,2472.525
0.0349,0.00031495,18.8808,1266.58,2467.746
0.03491,0.00031548,18.8422,1266.14,2463.048
0.03492,0.00031601,18.8036,1265.64,2458.35
0.03493,0.00031654,18.7648,1265.16,2453.652
0.03494,0.00031708,18.7256,1264.64,2448.954
0.03495,0.00031761,18.6862,1264.1,2444.256
0.03496,0.00031814,18.6468,1263.52,2439.558
0.03497,0.00031867,18.6066,1262.94,2434.941
0.03498,0.00031921,18.5668,1262.32,2430.324
0.03499,0.00031974,18.5264,1261.68,2425.626
0.035,0.00032027,18.4858,1261.02,2421.009
0.03501,0.00032081,18.4448,1260.3,2416.473
0.03502,0.00032134,18.4038,1259.6,2411.856
0.03503,0.00032187,18.3626,1258.86,2407.32
0.03504,0.00032241,18.3214,1258.08,2402.703
0.03505,0.00032294,18.2798,1257.34,2398.167
0.03506,0.00032347,18.238,1256.56,2393.631
0.03507,0.00032401,18.1964,1255.74,2389.095
0.03508,0.00032454,18.1548,1254.92,2384.64
0.03509,0.00032508,18.1128,1254.12,2380.104
0.0351,0.00032561,18.0712,1253.26,2375.649
0.03511,0.00032614,18.0294,1252.4,2371.194
0.03512,0.00032668,17.9876,1251.56,2366.739
0.03513,0.00032721,17.9458,1250.7,2362.284
0.03514,0.00032775,17.9042,1249.82,2357.829
0.03515,0.00032828,17.8622,1248.94,2353.455
0.03516,0.00032881,17.8212,1248.1,2349.081
0.03517,0.00032935,17.7796,1247.22,2344.707
0.03518,0.00032988,17.7384,1246.34,2340.333
0.03519,0.00033042,17.6976,1245.48,2335.959
0.0352,0.00033095,17.6568,1244.62,2331.585
0.03521,0.00033148,17.6162,1243.78,2327.292
0.03522,0.00033202,17.5758,1242.92,2322.918
0.03523,0.00033255,17.5358,1242.1,2318.625
0.03524,0.00033309,17.4962,1241.24,2314.332
0.03525,0.00033362,17.4564,1240.44,2310.039
0.03526,0.00033415,17.4174,1239.64,2305.827
0.03527,0.00033469,17.3786,1238.84,2301.534
0.03528,0.00033522,17.3402,1238.08,2297.322
0.03529,0.00033575,17.3022,1237.32,2293.11
0.0353,0.00033629,17.2644,1236.6,2288.898
0.03531,0.00033682,17.227,1235.88,2284.686
0.03532,0.00033735,17.1902,1235.18,2280.474
0.03533,0.00033788,17.1536,1234.5,2276.343
0.03534,0.00033842,17.1174,1233.84,2272.212
0.03535,0.00033895,17.0818,1233.22,2268
0.03536,0.00033948,17.0464,1232.56,2263.869
0.03537,0.00034002,17.0112,1231.98,2259.819
0.03538,0.00034055,16.9764,1231.38,2255.688
0.03539,0.00034108,16.942,1230.8,2251.557
0.0354,0.00034161,16.9078,1230.24,2247.507
0.03541,0.00034215,16.874,1229.68,2243.457
0.03542,0.00034268,16.8406,1229.12,2239.407
0.03543,0.00034321,16.8068,1228.6,2235.357
0.03544,0.00034374,16.7736,1228.06,2231.307
0.03545,0.00034428,16.7402,1227.52,2227.257
0.03546,0.00034481,16.7074,1227,2223.288
0.03547,0.00034534,16.6742,1226.44,2219.238
0.03548,0.00034587,16.641,1225.9,2215.269
0.03549,0.00034641,16.6082,1225.36,2211.3
0.0355,0.00034694,16.5748,1224.8,2207.331
0.03551,0.00034747,16.5416,1224.2,2203.362
0.03552,0.00034801,16.5084,1223.62,2199.474
0.03553,0.00034854,16.4748,1223,2195.505
0.03554,0.00034907,16.4412,1222.36,2191.617
0.03555,0.00034961,16.4074,1221.7,2187.648
0.03556,0.00035014,16.3732,1221.06,2183.76
0.03557,0.00035068,16.3392,1220.36,2179.872
0.03558,0.00035121,16.3048,1219.66,2175.984
0.03559,0.00035175,16.2704,1218.94,2172.096
0.0356,0.00035228,16.2356,1218.16,2168.208
0.03561,0.00035282,16.201,1217.4,2164.401
0.03562,0.00035335,16.1658,1216.62,2160.513
0.03563,0.00035389,16.131,1215.86,2156.706
0.03564,0.00035443,16.096,1215.04,2152.818
0.03565,0.00035496,16.0608,1214.24,2149.011
0.03566,0.0003555,16.0256,1213.38,2145.204
0.03567,0.00035604,15.9908,1212.58,2141.397
0.03568,0.00035658,15.9558,1211.78,2137.59
0.03569,0.00035711,15.921,1210.96,2133.783
0.0357,0.00035765,15.8866,1210.16,2130.057
0.03571,0.00035819,15.8522,1209.36,2126.25
0.03572,0.00035873,15.8182,1208.58,2122.443
0.03573,0.00035927,15.7844,1207.84,2118.717
0.03574,0.00035981,15.7512,1207.12,2114.991
0.03575,0.00036035,15.7182,1206.38,2111.184
0.03576,0.0003609,15.6856,1205.68,2107.458
0.03577,0.00036144,15.6538,1205.06,2103.732
0.03578,0.00036198,15.622,1204.42,2100.006
0.03579,0.00036252,15.5912,1203.84,2096.28
0.0358,0.00036307,15.5606,1203.28,2092.635
0.03581,0.00036361,15.5306,1202.78,2088.909
0.03582,0.00036416,15.5012,1202.3,2085.183
0.03583,0.0003647,15.4722,1201.86,2081.538
0.03584,0.00036524,15.4438,1201.42,2077.812
0.03585,0.00036579,15.4162,1201.04,2074.167
0.03586,0.00036634,15.3886,1200.7,2070.522
0.03587,0.00036688,15.362,1200.38,2066.877
0.03588,0.00036743,15.3354,1200.08,2063.232
0.03589,0.00036798,15.3094,1199.82,2059.587
0.0359,0.00036852,15.284,1199.62,2055.942
0.03591,0.00036907,15.2586,1199.4,2052.297
0.03592,0.00036962,15.2338,1199.2,2048.652
0.03593,0.00037017,15.209,1199.04,2045.088
0.03594,0.00037071,15.1842,1198.88,2041.443
0.03595,0.00037126,15.16,1198.72,2037.879
0.03596,0.00037181,15.1358,1198.56,2034.315
0.03597,0.00037236,15.1118,1198.42,2030.751
0.03598,0.00037291,15.0878,1198.28,2027.187
0.03599,0.00037346,15.0634,1198.08,2023.623
0.036,0.00037401,15.0394,1197.94,2020.059
0.03601,0.00037456,15.015,1197.78,2016.495
0.03602,0.00037511,14.9906,1197.58,2013.012
0.03603,0.00037566,14.9662,1197.36,2009.448
0.03604,0.00037621,14.9412,1197.12,2005.965
0.03605,0.00037677,14.9166,1196.88,2002.401
0.03606,0.00037732,14.8914,1196.6,1998.918
0.03607,0.00037787,14.8662,1196.3,1995.435
0.03608,0.00037842,14.8406,1195.98,1991.952
0.03609,0.00037897,14.8146,1195.62,1988.469
0.0361,0.00037952,14.7884,1195.28,1984.986
0.03611,0.00038008,14.7622,1194.88,1981.584
0.03612,0.00038063,14.7358,1194.46,1978.101
0.03613,0.00038118,14.7088,1194.02,1974.618
0.03614,0.00038174,14.6818,1193.54,1971.216
0.03615,0.00038229,14.6548,1193.04,1967.814
0.03616,0.00038284,14.6274,1192.56,1964.412
0.03617,0.0003834,14.6,1192.04,1960.929
0.03618,0.00038395,14.5722,1191.48,1957.527
0.03619,0.0003845,14.5446,1190.94,1954.206
0.0362,0.00038506,14.5168,1190.4,1950.804
0.03621,0.00038561,14.4892,1189.82,1947.402
0.03622,0.00038617,14.4614,1189.26,1944
0.03623,0.00038672,14.4338,1188.68,1940.679
0.03624,0.00038728,14.406,1188.14,1937.277
0.03625,0.00038783,14.3784,1187.56,1933.956
0.03626,0.00038839,14.351,1186.98,1930.635
0.03627,0.00038895,14.324,1186.42,1927.314
0.03628,0.0003895,14.2968,1185.9,1923.912
0.03629,0.00039006,14.27,1185.32,1920.672
0.0363,0.00039062,14.2432,1184.8,1917.351
0.03631,0.00039117,14.2168,1184.28,1914.03
0.03632,0.00039173,14.1908,1183.78,1910.709
0.03633,0.00039229,14.1648,1183.28,1907.388
0.03634,0.00039284,14.139,1182.86,1904.148
0.03635,0.0003934,14.1136,1182.38,1900.908
0.03636,0.00039396,14.088,1181.94,1897.587
0.03637,0.00039452,14.0632,1181.52,1894.347
0.03638,0.00039508,14.0384,1181.1,1891.107
0.03639,0.00039563,14.0138,1180.7,1887.867
0.0364,0.00039619,13.9898,1180.32,1884.627
0.03641,0.00039675,13.9654,1179.94,1881.387
0.03642,0.00039731,13.9416,1179.58,1878.147
0.03643,0.00039787,13.9182,1179.24,1874.907
0.03644,0.00039843,13.8946,1178.88,1871.748
0.03645,0.00039899,13.8712,1178.56,1868.508
0.03646,0.00039954,13.8478,1178.26,1865.349
0.03647,0.0004001,13.825,1177.88,1862.19
0.03648,0.00040066,13.8016,1177.58,1858.95
0.03649,0.00040122,13.7788,1177.26,1855.791
0.0365,0.00040178,13.7556,1176.94,1852.632
0.03651,0.00040234,13.733,1176.6,1849.473
0.03652,0.0004029,13.71,1176.26,1846.395
0.03653,0.00040346,13.687,1175.94,1843.236
0.03654,0.00040402,13.6642,1175.58,1840.077
0.03655,0.00040458,13.641,1175.22,1836.999
0.03656,0.00040514,13.6176,1174.84,1833.84
0.03657,0.0004057,13.5948,1174.44,1830.762
0.03658,0.00040626,13.5714,1174.06,1827.684
0.03659,0.00040682,13.5476,1173.62,1824.606
0.0366,0.00040738,13.5244,1173.2,1821.447
0.03661,0.00040794,13.5006,1172.76,1818.45
0.03662,0.0004085,13.4768,1172.3,1815.372
0.03663,0.00040906,13.4528,1171.82,1812.294
0.03664,0.00040962,13.4288,1171.32,1809.216
0.03665,0.00041018,13.4046,1170.8,1806.219
0.03666,0.00041074,13.3802,1170.26,1803.141
0.03667,0.0004113,13.356,1169.7,1800.144
0.03668,0.00041186,13.331,1169.14,1797.066
0.03669,0.00041241,13.3066,1168.56,1794.069
0.0367,0.00041297,13.2818,1167.98,1791.072
0.03671,0.00041353,13.2568,1167.34,1788.075
0.03672,0.00041409,13.232,1166.72,1785.078
0.03673,0.00041465,13.207,1166.08,1782.081
0.03674,0.00041521,13.1818,1165.44,1779.084
0.03675,0.00041577,13.1568,1164.82,1776.168
0.03676,0.00041633,13.1314,1164.14,1773.171
0.03677,0.00041689,13.1064,1163.46,1770.255
0.03678,0.00041745,13.0812,1162.8,1767.258
0.03679,0.00041801,13.0564,1162.14,1764.342
0.0368,0.00041857,13.0314,1161.48,1761.426
0.03681,0.00041913,13.0066,1160.8,1758.51
0.03682,0.00041969,12.9818,1160.12,1755.594
0.03683,0.00042025,12.957,1159.48,1752.678
0.03684,0.00042081,12.9326,1158.8,1749.762
0.03685,0.00042137,12.908,1158.16,1746.846
0.03686,0.00042193,12.8838,1157.54,1743.93
0.03687,0.00042249,12.8598,1156.9,1741.095
0.03688,0.00042305,12.836,1156.28,1738.179
0.03689,0.0004236,12.8124,1155.7,1735.344
0.0369,0.00042416,12.7886,1155.08,1732.428
0.03691,0.00042472,12.7654,1154.5,1729.593
0.03692,0.00042528,12.7422,1153.9,1726.758
0.03693,0.00042584,12.7192,1153.36,1723.923
0.03694,0.0004264,12.697,1152.8,1721.088
0.03695,0.00042696,12.674,1152.28,1718.253
0.03696,0.00042752,12.6518,1151.76,1715.418
0.03697,0.00042808,12.6302,1151.28,1712.583
0.03698,0.00042863,12.608,1150.78,1709.748
0.03699,0.00042919,12.5866,1150.28,1706.994
0.037,0.00042975,12.5652,1149.84,1704.159
0.03701,0.00043031,12.544,1149.38,1701.405
0.03702,0.00043087,12.5228,1148.94,1698.651
0.03703,0.00043143,12.502,1148.52,1695.816
0.03704,0.00043199,12.481,1148.08,1693.062
0.03705,0.00043254,12.4608,1147.66,1690.308
0.03706,0.0004331,12.4402,1147.28,1687.554
0.03707,0.00043366,12.4198,1146.88,1684.8
0.03708,0.00043422,12.4,1146.48,1682.046
0.03709,0.00043478,12.3798,1146.1,1679.292
0.0371,0.00043533,12.36,1145.72,1676.619
0.03711,0.00043589,12.3402,1145.32,1673.865
0.03712,0.00043645,12.3202,1144.96,1671.192
0.03713,0.00043701,12.3006,1144.62,1668.438
0.03714,0.00043757,12.2808,1144.2,1665.765
0.03715,0.00043813,12.2608,1143.82,1663.092
0.03716,0.00043868,12.2414,1143.46,1660.338
0.03717,0.00043924,12.2214,1143.06,1657.665
0.03718,0.0004398,12.2022,1142.64,1654.992
0.03719,0.00044036,12.1822,1142.26,1652.319
0.0372,0.00044091,12.1626,1141.88,1649.646
0.03721,0.00044147,12.1428,1141.46,1646.973
0.03722,0.00044203,12.123,1141,1644.381
0.03723,0.00044259,12.1032,1140.58,1641.708
0.03724,0.00044315,12.0836,1140.16,1639.035
0.03725,0.0004437,12.0634,1139.68,1636.443
0.03726,0.00044426,12.0436,1139.24,1633.77
0.03727,0.00044482,12.0234,1138.78,1631.178
0.03728,0.00044538,12.0036,1138.28,1628.586
0.03729,0.00044594,11.9832,1137.82,1625.913
0.0373,0.00044649,11.9632,1137.36,1623.321
0.03731,0.00044705,11.9432,1136.84,1620.729
0.03732,0.00044761,11.923,1136.34,1618.137
0.03733,0.00044817,11.9026,1135.8,1615.545
0.03734,0.00044872,11.8824,1135.32,1612.953
0.03735,0.00044928,11.8624,1134.8,1610.442
0.03736,0.00044984,11.8424,1134.26,1607.85
0.03737,0.0004504,11.822,1133.74,1605.258
0.03738,0.00045096,11.8018,1133.2,1602.747
0.03739,0.00045151,11.7818,1132.66,1600.155
0.0374,0.00045207,11.7618,1132.14,1597.644
0.03741,0.00045263,11.7418,1131.6,1595.052
0.03742,0.00045319,11.7218,1131.08,1592.541
0.03743,0.00045374,11.702,1130.56,1590.03
0.03744,0.0004543,11.6824,1130.06,1587.438
0.03745,0.00045486,11.6628,1129.54,1584.927
0.03746,0.00045542,11.6436,1129.06,1582.416
0.03747,0.00045598,11.6242,1128.56,1579.905
0.03748,0.00045653,11.605,1128.08,1577.394
0.03749,0.00045709,11.586,1127.64,1574.883
0.0375,0.00045765,11.5672,1127.18,1572.453
0.03751,0.00045821,11.5488,1126.72,1569.942
0.03752,0.00045876,11.5304,1126.28,1567.431
0.03753,0.00045932,11.5122,1125.88,1565.001
0.03754,0.00045988,11.494,1125.46,1562.49
0.03755,0.00046044,11.476,1125.1,1560.06
0.03756,0.00046099,11.4586,1124.72,1557.549
0.03757,0.00046155,11.4408,1124.32,1555.119
0.03758,0.00046211,11.4234,1123.98,1552.689
0.03759,0.00046267,11.4058,1123.62,1550.259
0.0376,0.00046322,11.3886,1123.26,1547.829
0.03761,0.00046378,11.3714,1122.9,1545.399
0.03762,0.00046434,11.354,1122.54,1542.969
0.03763,0.00046489,11.3368,1122.18,1540.539
0.03764,0.00046545,11.3196,1121.82,1538.109
0.03765,0.00046601,11.3024,1121.42,1535.679
